,id,name,price,number_of_reviews,square_feet,first_review,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,guests_included,availability_365,longitude,latitude,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,availability,Wifi,Kitchen,Heating,Essentials,Smoke detector,Washer,Fire extinguisher,TV,Hangers,Iron,Laptop friendly workspace,Hair dryer,Shampoo,Family/kid friendly,Hot water,Dryer,Cable TV,Elevator,Internet,Buzzer/wireless intercom,Refrigerator,Free parking on premises,Dishes and silverware,Cooking basics,Indoor fireplace,Bed linens,Oven,Stove,First aid kit,Dishwasher,Lock on bedroom door,Private entrance,Host greets you,Coffee maker,Paid parking off premises,Pets allowed,Patio or balcony,Safety card,Carbon monoxide detector,Garden or backyard,Microwave,Paid parking on premises,Extra pillows and blankets,Long term stays allowed,Other,Private living room,Free street parking,Luggage dropoff allowed,Self check-in,24-hour check-in,Well-lit path to entrance,BBQ grill,Lockbox,Children’s books and toys,Breakfast,High chair,Room-darkening shades,Wheelchair accessible,Step-free access,Crib,Grefsen,Ullern,Majorstuen,St. Hanshaugen,Grünerløkka,Østensjø,Alna,Gamle Oslo,Bjerke,Nordstrand,Sentrum,Nordre Aker,Sagene,Frogner,Real Bed,Futon,Airbed,Pull-out Sofa,Couch,Entire home/apt,Private room,Shared room,moderate,strict_14_with_grace_period,flexible,super_strict_30,Apartment,Condominium,House,Aparthotel,Loft,Hostel,Townhouse,Tiny house,Other,Bed and breakfast,Cabin,Guest suite,Villa,Guesthouse,Boat,Serviced apartment,Train,Camper/RV,Tent,Campsite,Farm stay,Houseboat,Chalet,Cottage,Dome house,within a few hours,a few days or more,within an hour,within a day
7265,28115430,Big Scandinavian apartment,1097.0,2,0.0,2018-09-28,6,1.5,2.0,4.0,0.0,0.0,1,0.0,4,28,1,0,10.72511,59.928169999999994,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7266,28115916,Beste vestkant på Frogner i Oslo. Byens perle.,596.0,0,0.0,2018-07-01,3,1.0,1.0,1.0,0.0,550.0,1,0.0,51,1124,1,245,10.70702,59.92117,100.0,10.0,10.0,10.0,10.0,10.0,0.6712328767123288,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7267,28130127,"""Feels like home""  at Oslo Harbour, Sørenga",752.0,15,0.0,2018-11-04,4,1.0,1.0,2.0,0.0,500.0,2,50.0,3,1125,2,88,10.75308,59.9027,96.0,10.0,10.0,9.0,10.0,9.0,0.2410958904109589,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7268,28130402,Sjarmerende bygårdsleilighet med peis og balkong,898.0,0,0.0,2018-07-01,2,1.0,1.0,1.0,0.0,0.0,1,0.0,4,100,1,180,10.74819,59.92751,100.0,10.0,10.0,10.0,10.0,10.0,0.4931506849315068,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7269,28132058,Independent Modern New  apartment,1503.0,4,0.0,2018-12-16,6,1.5,3.0,3.0,0.0,300.0,2,300.0,2,1125,2,101,10.787139999999999,59.90376,90.0,10.0,10.0,10.0,10.0,10.0,0.27671232876712326,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7270,28145154,Delicate studio in central Oslo,449.0,13,0.0,2018-09-20,2,1.0,0.0,1.0,1000.0,150.0,1,0.0,1,1125,1,164,10.70612,59.920280000000005,95.0,10.0,10.0,10.0,10.0,10.0,0.44931506849315067,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7271,28167342,Fint rekkehus på Bestum / Ullern,1002.0,1,0.0,2018-11-28,6,2.0,3.0,3.0,0.0,500.0,1,0.0,7,60,1,170,10.66077,59.92014,100.0,10.0,10.0,10.0,10.0,10.0,0.4657534246575342,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7272,28175787,"Stylish, classic Oslo apt in great neigbourhood*!",1253.0,2,0.0,2018-09-09,3,1.0,1.0,1.0,0.0,490.0,1,0.0,2,1125,1,0,10.74497,59.92505,100.0,10.0,10.0,10.0,9.0,8.0,0.0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7273,28190601,"Bjølsen, utsikt mot Holmenkollen",380.0,4,0.0,2018-09-21,1,1.0,0.0,1.0,10000.0,100.0,1,100.0,1,1125,1,78,10.75779,59.94471,100.0,10.0,10.0,10.0,10.0,10.0,0.2136986301369863,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7274,28192208,Charming apartment with balcony,847.0,3,0.0,2018-09-09,2,1.0,1.0,1.0,0.0,0.0,1,0.0,3,1125,1,3,10.75079,59.92901,100.0,10.0,10.0,10.0,10.0,9.0,0.00821917808219178,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7275,28196790,Bygdøy - 120m² Luxury Penthouse with seaview!,985.0,3,0.0,2018-10-28,6,1.5,1.0,3.0,1500.0,750.0,1,300.0,3,14,1,147,10.67733,59.89641999999999,100.0,9.0,10.0,10.0,10.0,9.0,0.40273972602739727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7276,28197799,"Unik, tiltalende og attraktiv 2-roms",596.0,6,0.0,2018-09-14,2,1.0,1.0,1.0,0.0,100.0,1,100.0,2,1125,1,0,10.7691,59.928709999999995,88.0,10.0,10.0,10.0,9.0,9.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7277,28211942,"Super central, comfy apt w/ balcony*",596.0,1,0.0,2018-11-17,1,1.0,1.0,1.0,0.0,490.0,1,0.0,1,1125,1,73,10.77207,59.90336,80.0,6.0,10.0,10.0,8.0,10.0,0.2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7278,28213776,Modern Luxury Designer Penthouse in City  Center,1486.0,0,0.0,2018-07-01,4,2.0,2.0,2.0,10000.0,1000.0,1,0.0,13,60,1,12,10.721160000000001,59.91953,100.0,10.0,10.0,10.0,10.0,10.0,0.03287671232876712,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7279,28219834,Modern studio flat in Grünerløkka,492.0,32,0.0,2018-09-09,2,1.0,0.0,1.0,0.0,125.0,2,100.0,2,1125,2,55,10.76004,59.930609999999994,98.0,10.0,10.0,10.0,10.0,10.0,0.1506849315068493,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7280,28220812,Private flat in central and hip Tøyen,847.0,2,0.0,2018-09-09,3,1.0,1.0,2.0,0.0,400.0,3,250.0,2,30,3,89,10.77431,59.91328000000001,100.0,8.0,10.0,10.0,8.0,8.0,0.24383561643835616,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7281,28221063,Modern and central shared apartment,354.0,50,0.0,2018-09-09,2,1.0,1.0,1.0,0.0,50.0,1,75.0,1,10,1,72,10.787510000000001,59.90381,97.0,9.0,10.0,10.0,9.0,10.0,0.19726027397260273,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7282,28222917,Cozy basement near the palace,795.0,1,0.0,2018-09-30,2,1.0,1.0,1.0,4500.0,670.0,1,0.0,3,1125,1,0,10.71895,59.92145,80.0,8.0,10.0,10.0,10.0,6.0,0.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7283,28224743,Bright and Basic Grünerløkka Studio Apartment,691.0,3,0.0,2018-12-31,2,1.0,1.0,1.0,4320.0,864.0,2,173.0,5,92,2,79,10.75186,59.92953000000001,93.0,9.0,10.0,10.0,9.0,9.0,0.21643835616438356,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7284,28240327,Bright and central apartment in idyllic Vålerenga!,596.0,1,0.0,2018-09-28,4,1.0,1.0,2.0,0.0,95.0,1,50.0,3,1125,1,0,10.792710000000001,59.9074,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7285,28246717,Charming appartment in the heart of trendy Tøyen,803.0,7,0.0,2018-09-09,4,1.0,1.0,1.0,0.0,0.0,2,100.0,2,7,2,172,10.77358,59.91425,100.0,10.0,10.0,10.0,10.0,9.0,0.4712328767123288,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7286,28249519,"Central and light apartment, Iladalen",752.0,2,0.0,2018-09-23,4,1.0,2.0,1.0,0.0,300.0,1,100.0,2,1125,1,0,10.75404,59.9329,100.0,10.0,9.0,9.0,10.0,10.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7287,28250534,Oslo Multi-unit building,492.0,12,0.0,2018-09-09,2,1.0,1.0,1.0,0.0,300.0,2,250.0,1,1125,2,365,10.77402,59.924530000000004,91.0,9.0,9.0,9.0,9.0,9.0,1.0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7288,28252746,Sørenga Waterfront 100 m2,2799.0,0,0.0,2018-07-01,4,2.0,2.0,2.0,0.0,0.0,1,0.0,2,30,1,89,10.75638,59.9036,100.0,10.0,10.0,10.0,10.0,10.0,0.24383561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7289,28267356,Familiehjem i Oslo nær marka,1201.0,6,0.0,2018-09-09,6,1.5,4.0,5.0,0.0,0.0,1,0.0,2,1125,1,0,10.76528,59.96159,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7290,28268488,Small and cosy room in the heart of Oslo,268.0,34,0.0,2018-09-05,2,1.5,1.0,1.0,0.0,99.0,1,99.0,1,1125,1,54,10.72212,59.92624,98.0,10.0,10.0,10.0,10.0,10.0,0.14794520547945206,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7291,28280529,"Central and quiet, easy to get to",380.0,2,0.0,2018-10-04,2,1.0,1.0,2.0,0.0,50.0,1,150.0,2,5,1,0,10.77537,59.943709999999996,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7292,28283190,Spacious room 15 square meters at Hoff Skøyen,501.0,0,0.0,2018-07-01,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,89,10.67455,59.927659999999996,100.0,10.0,10.0,10.0,10.0,10.0,0.24383561643835616,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7293,28298374,MAJORSTUAEN-5 MIN TO FROGNERPARK-CENTRAL-SEPARATE!,587.0,11,0.0,2018-09-26,4,1.0,0.0,4.0,0.0,200.0,2,50.0,1,1125,2,352,10.723980000000001,59.929730000000006,71.0,6.0,9.0,9.0,9.0,8.0,0.9643835616438357,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7294,28301124,Nice flat in Grünerløkka,717.0,44,0.0,2018-09-11,4,1.0,1.0,2.0,0.0,300.0,1,0.0,1,1125,1,0,10.76485,59.92337,92.0,10.0,10.0,10.0,10.0,9.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7295,28302481,Super central & trendy apartment,898.0,12,0.0,2018-10-27,2,1.0,1.0,1.0,0.0,200.0,1,0.0,3,1125,1,104,10.75608,59.91732,98.0,10.0,10.0,10.0,10.0,10.0,0.28493150684931506,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7296,28308130,Industrial roof top terrace apartment Grünerløkka,898.0,12,0.0,2018-09-16,4,1.0,1.0,2.0,0.0,300.0,2,300.0,1,1125,2,63,10.75628,59.92815,100.0,10.0,10.0,10.0,10.0,10.0,0.1726027397260274,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7297,28320412,"Brand new 3-rooms partly-furnished, Løren in Oslo",596.0,1,0.0,2018-10-14,3,1.0,2.0,2.0,0.0,600.0,1,0.0,8,1125,1,0,10.79654,59.928830000000005,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7298,28325618,Koselig 3-roms med gasspeis sentralt i Oslo,898.0,1,0.0,2018-11-18,6,1.0,2.0,2.0,0.0,500.0,1,0.0,7,1125,1,169,10.79464,59.93147,80.0,10.0,8.0,10.0,8.0,8.0,0.46301369863013697,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7299,28325884,Best place to stay in central Oslo Vol3,648.0,19,0.0,2018-09-16,2,1.0,0.0,1.0,0.0,200.0,1,150.0,2,1125,1,313,10.76976,59.923080000000006,96.0,10.0,10.0,10.0,10.0,10.0,0.8575342465753425,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7300,28327206,Calm apartment in the centre of Oslo,795.0,0,0.0,2018-07-01,2,1.0,1.0,1.0,0.0,500.0,1,200.0,6,16,1,0,10.69277,59.91826999999999,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7301,28327700,Rom på Carl Berner,596.0,1,0.0,2018-11-21,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,5,1,86,10.78077,59.92728,100.0,10.0,10.0,10.0,10.0,10.0,0.2356164383561644,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
