,id,name,price,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,guests_included,availability_365,neighbourhood,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,latitude,longitude,review_scores_value,bed_type,room_type,cancellation_policy,property_type
1613,9213061,Beautiful apartment in Oslo,1201.0,6,1.5,2.0,4.0,1000.0,600.0,1,0.0,3,1125,1,128,St. Hanshaugen,24,98.0,10.0,10.0,10.0,10.0,59.934580000000004,10.73449,10.0,Real Bed,Entire home/apt,flexible,Apartment
1614,9223911,Hel leilighet på Torshov/Sandaker Oslo,449.0,3,1.0,1.0,2.0,0.0,250.0,1,100.0,3,1125,1,0,Sagene,2,90.0,10.0,9.0,10.0,7.0,59.941340000000004,10.77442,10.0,Real Bed,Entire home/apt,moderate,Apartment
1615,9225276,A charming and central apartment,596.0,2,1.0,1.0,1.0,0.0,200.0,1,0.0,2,1125,1,0,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.931619999999995,10.74824,10.0,Real Bed,Entire home/apt,flexible,Apartment
1616,9231496,"Oslo, Grünerlökka",752.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.92086,10.77051,10.0,Real Bed,Private room,flexible,Apartment
1617,9232032,Nordstrand,587.0,4,5.0,2.0,3.0,0.0,0.0,1,0.0,1,1125,1,0,Nordstrand,1,100.0,10.0,10.0,10.0,10.0,59.8682,10.79977,10.0,Real Bed,Entire home/apt,flexible,Condominium
1618,9233251,Beautiful 80 sqm 2 bedroom apt. very central,1071.0,5,1.0,2.0,2.0,0.0,293.0,2,146.0,2,1125,2,0,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.92365,10.73638,10.0,Real Bed,Entire home/apt,moderate,Apartment
1619,9236124,"Central, cosy and quiet apartment.",501.0,3,1.5,1.0,2.0,5000.0,200.0,3,100.0,5,1125,3,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.93917,10.775139999999999,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1620,9240487,"Nice, small, central room",276.0,2,1.0,1.0,1.0,0.0,0.0,1,50.0,2,1125,1,0,St. Hanshaugen,7,87.0,8.0,9.0,9.0,10.0,59.92306,10.73847,9.0,Real Bed,Private room,flexible,Apartment
1621,9241378,"Large, central and modern apt.",976.0,4,1.0,2.0,3.0,1952.0,195.0,2,244.0,3,1125,2,0,Gamle Oslo,21,98.0,10.0,9.0,10.0,9.0,59.90713,10.76126,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1622,9243341,Charming penthouse apartment in Kampen,700.0,3,1.0,1.0,1.0,0.0,200.0,2,125.0,6,1125,2,0,Gamle Oslo,13,98.0,10.0,10.0,10.0,9.0,59.91412,10.78262,10.0,Real Bed,Entire home/apt,moderate,Apartment
1623,9243908,Urban Nature - Oslo Suburbian Relax,596.0,2,1.0,2.0,1.0,0.0,500.0,1,200.0,4,40,1,2,Østensjø,0,100.0,10.0,10.0,10.0,10.0,59.88053000000001,10.85237,10.0,Real Bed,Entire home/apt,moderate,Apartment
1624,9256396,"Central cozy appartement, Gamlebyen",553.0,4,1.0,1.0,2.0,5000.0,0.0,2,100.0,5,1125,2,0,Gamle Oslo,9,100.0,10.0,10.0,10.0,10.0,59.903040000000004,10.77436,10.0,Real Bed,Entire home/apt,moderate,Apartment
1625,9264511,"Unique design flat in quiet area, sunny balcony :)",743.0,4,1.0,2.0,4.0,3000.0,450.0,4,400.0,3,10,4,0,Bjerke,20,98.0,10.0,10.0,10.0,9.0,59.938790000000004,10.822410000000001,10.0,Real Bed,Private room,moderate,Apartment
1626,9274350,Lovely 100sqf room at citycenter with public trans,406.0,2,1.0,1.0,1.0,0.0,125.0,1,150.0,1,365,1,225,Grünerløkka,141,91.0,9.0,10.0,10.0,10.0,59.920809999999996,10.7603,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
1627,9274763,Charming ROOM in URBAN Grünerløkka,441.0,2,1.0,1.0,1.0,0.0,0.0,1,60.0,1,1125,1,0,Grünerløkka,258,93.0,9.0,10.0,10.0,10.0,59.92439,10.75713,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
1628,9285354,"Kastellet Nordstrand, Oslo",1382.0,10,2.0,5.0,7.0,0.0,0.0,1,0.0,1,1125,1,0,Nordstrand,0,100.0,10.0,10.0,10.0,10.0,59.87185,10.78849,10.0,Real Bed,Entire home/apt,flexible,House
1629,9297069,Cozy and super central apt in Oslo,449.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,14,30,1,0,St. Hanshaugen,1,100.0,6.0,6.0,10.0,8.0,59.92041,10.7425,8.0,Real Bed,Entire home/apt,flexible,Apartment
1630,9302898,Bright loft space near Grünerløkka,691.0,2,1.0,1.0,1.0,4320.0,432.0,2,259.0,25,92,2,39,Sagene,3,93.0,9.0,9.0,9.0,9.0,59.93355,10.75105,9.0,Real Bed,Entire home/apt,moderate,Loft
1631,9305263,Majorstuen,752.0,2,1.0,1.0,1.0,0.0,199.0,1,0.0,3,7,1,0,Majorstuen,9,98.0,9.0,10.0,10.0,10.0,59.92561,10.72706,10.0,Real Bed,Entire home/apt,moderate,Apartment
1632,9309991,Nice room in a cosy appartement.,251.0,1,1.0,1.0,1.0,0.0,100.0,1,0.0,2,1125,1,89,Østensjø,95,96.0,10.0,10.0,10.0,10.0,59.88103,10.8467,9.0,Real Bed,Private room,moderate,Apartment
1633,9312547,Bright Spacious (135sqm) Rodeløkka Apartment,898.0,4,1.0,2.0,2.0,1000.0,300.0,1,250.0,2,1125,1,10,Grünerløkka,6,100.0,10.0,10.0,10.0,10.0,59.92803000000001,10.76952,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1634,9322754,Casa Nova,1503.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.929280000000006,10.779710000000001,10.0,Real Bed,Shared room,flexible,Bed and breakfast
1635,9323401,"Quiet, with a fantastic view!",501.0,3,1.0,1.0,2.0,1500.0,250.0,1,100.0,1,1125,1,0,Alna,0,100.0,10.0,10.0,10.0,10.0,59.914809999999996,10.83625,10.0,Real Bed,Entire home/apt,flexible,Apartment
1636,9323978,Cosy & quiet in trendy Grüerløkka!,1002.0,2,1.0,2.0,2.0,0.0,250.0,1,0.0,2,1125,1,0,Grünerløkka,15,99.0,10.0,10.0,10.0,10.0,59.92386,10.76143,10.0,Real Bed,Entire home/apt,moderate,Apartment
1637,9330081,Idyllic place in central Oslo,587.0,2,1.0,1.0,1.0,1000.0,350.0,1,100.0,1,1125,1,139,Grünerløkka,3,100.0,10.0,10.0,10.0,10.0,59.92504,10.77449,10.0,Real Bed,Private room,flexible,Apartment
1638,9338649,"Central, 1 bedroom apartment",752.0,4,1.0,1.0,1.0,0.0,200.0,2,180.0,1,1125,2,0,Gamle Oslo,15,89.0,10.0,9.0,9.0,9.0,59.912969999999994,10.76522,9.0,Real Bed,Entire home/apt,moderate,Apartment
1639,9343723,Newly renovated flat near Grunerløk,665.0,4,1.0,2.0,2.0,0.0,0.0,1,0.0,7,1125,1,0,Grünerløkka,2,100.0,9.0,10.0,10.0,9.0,59.927330000000005,10.77265,9.0,Real Bed,Entire home/apt,moderate,Apartment
1640,9358896,Perfect apartment in Oslo city!,803.0,2,1.0,2.0,2.0,1000.0,500.0,2,200.0,2,1125,2,47,Grünerløkka,7,94.0,10.0,10.0,10.0,9.0,59.91562,10.75554,9.0,Real Bed,Entire home/apt,moderate,Apartment
1641,9359744,Fancy apartment at Majorstuen,492.0,2,1.0,1.0,1.0,0.0,400.0,1,100.0,1,1125,1,0,Majorstuen,4,100.0,10.0,10.0,10.0,10.0,59.9281,10.72686,10.0,Real Bed,Entire home/apt,flexible,Apartment
1642,9359804,Cozy room in romantic Oslo villa,251.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,5,1125,1,0,Majorstuen,3,100.0,10.0,10.0,10.0,10.0,59.92205,10.7289,10.0,Real Bed,Private room,flexible,House
1643,9365335,"Central, delicate appartement 86sqm.",1503.0,4,1.0,2.0,2.0,0.0,400.0,1,0.0,2,1125,1,6,St. Hanshaugen,65,99.0,10.0,10.0,10.0,10.0,59.92256999999999,10.74187,10.0,Real Bed,Entire home/apt,moderate,Apartment
1644,9365885,Beautiful apartment in central Oslo,1201.0,3,1.0,1.0,1.0,1000.0,0.0,2,200.0,4,1125,2,66,Frogner,4,100.0,10.0,10.0,10.0,10.0,59.911319999999996,10.72105,10.0,Real Bed,Entire home/apt,flexible,Apartment
1645,9381221,"Charming, stylish, attractive area",579.0,2,1.0,1.0,1.0,0.0,180.0,1,50.0,1,1125,1,0,Grünerløkka,10,88.0,9.0,9.0,9.0,9.0,59.92958,10.76149,9.0,Real Bed,Entire home/apt,moderate,Apartment
1646,9408456,Central 3-rooms apartment,907.0,4,1.0,2.0,2.0,0.0,200.0,1,200.0,2,1125,1,0,Grünerløkka,1,80.0,8.0,8.0,10.0,10.0,59.91732,10.75088,10.0,Real Bed,Entire home/apt,flexible,Apartment
1647,9441725,Studio Apt in the heart of Oslo,1149.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,44,Sentrum,62,95.0,9.0,10.0,10.0,10.0,59.90915,10.74508,9.0,Real Bed,Entire home/apt,flexible,Apartment
1648,9445528,80m2 beautiful apartment in Oslo,691.0,5,1.5,2.0,2.0,0.0,350.0,4,250.0,4,1125,4,66,Østensjø,7,90.0,9.0,9.0,9.0,9.0,59.89741,10.81902,10.0,Real Bed,Entire home/apt,moderate,Apartment
1649,9450549,Magic City & Sea View. Ultra Central. Modern. Lift,1149.0,4,1.0,1.0,2.0,3000.0,460.0,2,180.0,4,1125,2,284,Sentrum,49,99.0,10.0,10.0,10.0,10.0,59.91121,10.73902,10.0,Real Bed,Entire home/apt,moderate,Condominium
1650,9462747,Spacious apartment by Frogner Park,1089.0,6,2.0,3.0,3.0,5000.0,700.0,2,230.0,3,30,2,0,Majorstuen,24,100.0,10.0,10.0,10.0,10.0,59.92343,10.70646,10.0,Real Bed,Entire home/apt,moderate,Apartment
1651,9468005,High standard- unbeatable location,691.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Majorstuen,2,100.0,10.0,10.0,10.0,10.0,59.91924,10.733369999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
1652,9468489,"Bellissimo, brand new, 1st pizza gratis*",812.0,4,1.0,1.0,2.0,0.0,195.0,1,146.0,1,1125,1,319,St. Hanshaugen,204,93.0,10.0,9.0,9.0,9.0,59.930640000000004,10.74339,9.0,Real Bed,Entire home/apt,moderate,Apartment
1653,9471288,"bydel Frogner,  Skillebekk, Central",389.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,4,30,1,47,Frogner,78,95.0,9.0,10.0,10.0,10.0,59.911669999999994,10.70847,10.0,Real Bed,Private room,moderate,Apartment
1654,9474877,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,985.0,4,1.0,2.0,2.0,30000.0,600.0,1,0.0,7,1125,1,0,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.9199,10.74129,10.0,Real Bed,Entire home/apt,flexible,Apartment
1655,9481819,Modern and central Oslo studio apartment,501.0,2,1.0,0.0,2.0,1500.0,353.0,1,0.0,2,7,1,73,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.93005,10.77517,10.0,Real Bed,Entire home/apt,flexible,Apartment
1656,9485100,1 bedroom in central Oslo,492.0,1,1.0,1.0,1.0,0.0,250.0,1,210.0,2,1125,1,334,Majorstuen,32,99.0,10.0,10.0,10.0,10.0,59.93111,10.7205,10.0,Pull-out Sofa,Private room,strict_14_with_grace_period,Apartment
1657,9486360,Cozy apartment in perfect location,717.0,6,1.0,2.0,3.0,0.0,259.0,4,86.0,10,16,4,0,Gamle Oslo,2,100.0,10.0,10.0,10.0,10.0,59.91441999999999,10.76515,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1658,9486460,Charming loft flat/ great location,821.0,3,1.0,2.0,2.0,900.0,150.0,1,0.0,1,1125,1,0,Grünerløkka,12,100.0,10.0,10.0,10.0,10.0,59.92136,10.75944,10.0,Real Bed,Private room,moderate,Loft
1659,9489403,Cozy and central apartment,786.0,2,1.0,1.0,1.0,10000.0,598.0,1,0.0,28,700,1,347,Sagene,7,94.0,9.0,10.0,10.0,9.0,59.93253000000001,10.76295,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1660,9492848,Spacious room in trendy neighbourhood,648.0,3,1.0,1.0,1.0,0.0,200.0,2,300.0,1,30,2,0,Grünerløkka,80,93.0,9.0,9.0,10.0,10.0,59.91992,10.75817,9.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
1661,9498374,House in quiet surroundings near Oslo City Centre,1503.0,6,1.0,3.0,6.0,5000.0,1200.0,1,0.0,5,1125,1,26,Nordstrand,0,100.0,10.0,10.0,10.0,10.0,59.89471999999999,10.79497,10.0,Real Bed,Entire home/apt,flexible,House
1662,9498749,3 bedroom penthouse with balcony,1279.0,4,1.0,2.0,2.0,0.0,250.0,4,250.0,1,1125,4,0,Gamle Oslo,6,83.0,8.0,10.0,9.0,9.0,59.90786,10.77325,8.0,Real Bed,Entire home/apt,flexible,Apartment
1663,9508211,"Modern, light apartment in Grønland",1054.0,6,1.0,2.0,2.0,0.0,150.0,4,150.0,4,1125,4,0,Gamle Oslo,22,86.0,7.0,10.0,10.0,9.0,59.912659999999995,10.76435,9.0,Real Bed,Entire home/apt,flexible,Apartment
1664,9508660,"Husebybakken, Oslo",950.0,5,1.5,2.0,4.0,0.0,0.0,1,0.0,5,14,1,0,Ullern,0,100.0,10.0,10.0,10.0,10.0,59.93629,10.672310000000001,10.0,Real Bed,Entire home/apt,flexible,House
1665,9508769,Two story designer apartment,803.0,4,1.5,2.0,2.0,0.0,600.0,4,0.0,5,29,4,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.93068,10.774230000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
1666,9517964,Nice and central apartment in Oslo,648.0,3,1.0,2.0,3.0,0.0,300.0,1,0.0,1,1125,1,0,Sagene,1,80.0,8.0,10.0,10.0,8.0,59.94518000000001,10.77551,8.0,Real Bed,Entire home/apt,flexible,Apartment
1667,9519616,Sentralt på Grunerløkka.,803.0,4,1.0,1.0,3.0,0.0,500.0,1,0.0,1,1125,1,365,Grünerløkka,50,90.0,9.0,9.0,9.0,10.0,59.9241,10.76272,9.0,Real Bed,Private room,flexible,Condominium
1668,9529073,10 minute walk from Oslo central st,518.0,3,1.0,1.0,1.0,0.0,0.0,1,300.0,3,1125,1,82,Gamle Oslo,16,96.0,10.0,10.0,10.0,10.0,59.90906999999999,10.76958,10.0,Real Bed,Entire home/apt,moderate,Condominium
1669,9569571,Lovely apartment in the heart of Grunerløkka!,648.0,2,1.0,1.0,1.0,0.0,300.0,1,200.0,2,30,1,338,Sagene,22,95.0,9.0,10.0,10.0,10.0,59.931830000000005,10.76063,10.0,Real Bed,Entire home/apt,moderate,Apartment
1670,9573329,Cozy Studio Apartment in Oslo,397.0,2,1.0,0.0,1.0,0.0,0.0,1,0.0,2,1125,1,0,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.92501,10.76114,10.0,Airbed,Entire home/apt,flexible,Apartment
1671,9574032,2 rooms appartment at Frogner,700.0,4,1.0,1.0,3.0,5000.0,0.0,1,0.0,14,1125,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.912240000000004,10.70705,10.0,Real Bed,Entire home/apt,flexible,Apartment
1672,9574372,Quiet and central 1 bedroom apartment,458.0,2,1.0,1.0,1.0,0.0,350.0,1,0.0,3,90,1,1,Ullern,1,100.0,10.0,10.0,10.0,10.0,59.945280000000004,10.66737,10.0,Real Bed,Entire home/apt,moderate,Guest suite
1673,9583431,Hidden garden apt in heart of city,803.0,2,1.0,1.0,1.0,0.0,200.0,1,0.0,2,1125,1,14,St. Hanshaugen,32,99.0,10.0,10.0,10.0,10.0,59.93049,10.73514,10.0,Real Bed,Entire home/apt,moderate,Apartment
1674,9585816,Homely single room w shared toilet,95.0,1,1.0,1.0,1.0,0.0,127.0,1,0.0,2,1125,1,0,Nordre Aker,0,100.0,10.0,10.0,10.0,10.0,59.96464,10.7285,10.0,Real Bed,Private room,flexible,Hostel
1675,9586565,"Oslo, Norway",354.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,2,1,0,Alna,0,100.0,10.0,10.0,10.0,10.0,59.914390000000004,10.84199,10.0,Couch,Shared room,flexible,Apartment
1676,9591303,Central one  bedroom apartment 30m2,596.0,1,1.0,1.0,1.0,0.0,0.0,1,100.0,2,1125,1,83,Gamle Oslo,80,95.0,9.0,10.0,10.0,9.0,59.90976,10.76427,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1677,9597602,"For cat lovers, by Botanical garden",78.0,3,1.5,3.0,3.0,0.0,250.0,1,0.0,8,1125,1,0,Gamle Oslo,2,100.0,10.0,10.0,10.0,10.0,59.91626,10.76741,10.0,Real Bed,Entire home/apt,flexible,Apartment
1678,9600919,Share our cosy home & breakfast/ Oslo's center,346.0,4,1.0,1.0,2.0,0.0,49.0,1,244.0,1,5,1,0,Gamle Oslo,11,98.0,10.0,10.0,10.0,10.0,59.90566999999999,10.77068,9.0,Real Bed,Private room,moderate,Apartment
1679,9604008,Nice apartment (67m2) - balcony & large backyard,847.0,4,1.0,1.0,4.0,0.0,200.0,4,200.0,1,1125,4,0,Sagene,4,85.0,8.0,10.0,10.0,10.0,59.93768000000001,10.75533,10.0,Real Bed,Entire home/apt,moderate,Apartment
1680,9605750,"Spacious, modern, & supercentral apartment",881.0,4,1.0,2.0,2.0,976.0,293.0,2,195.0,3,30,2,0,Grünerløkka,25,96.0,10.0,10.0,10.0,9.0,59.918519999999994,10.75111,10.0,Real Bed,Entire home/apt,moderate,Apartment
1681,9606117,New Room near City Center,501.0,2,1.0,1.0,1.0,0.0,50.0,1,0.0,2,5,1,0,Gamle Oslo,162,98.0,10.0,10.0,10.0,9.0,59.902730000000005,10.787889999999999,10.0,Pull-out Sofa,Private room,moderate,Apartment
1682,9611272,"Nordsetergrenda 15 D, nice flat with big veranda.",553.0,4,1.0,2.0,3.0,0.0,0.0,1,0.0,2,1125,1,0,Nordstrand,3,73.0,9.0,8.0,7.0,9.0,59.8701,10.7985,7.0,Real Bed,Entire home/apt,moderate,Apartment
1683,9619916,20minutes walking/Sentralstasjon PlaceAwayfromHome,423.0,4,1.0,1.0,3.0,0.0,0.0,2,250.0,1,11,2,178,Gamle Oslo,419,96.0,10.0,10.0,10.0,9.0,59.90631,10.77299,9.0,Real Bed,Private room,moderate,Apartment
1684,9622084,Rom with a view!,501.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.931380000000004,10.78042,10.0,Real Bed,Private room,flexible,Apartment
1685,9628432,Classic apt in Oslo's trendy area,596.0,4,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.916630000000005,10.764289999999999,10.0,Real Bed,Entire home/apt,flexible,Apartment
1686,9630231,Peaceful apartment in popular area!,596.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,St. Hanshaugen,2,90.0,10.0,10.0,10.0,10.0,59.93339,10.739139999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
1687,9633689,Modern central studio with a view,691.0,2,1.0,0.0,1.0,0.0,300.0,1,0.0,2,1125,1,130,Gamle Oslo,189,97.0,10.0,10.0,10.0,10.0,59.90874,10.7685,10.0,Real Bed,Entire home/apt,moderate,Apartment
1688,9637767,Big familyfriendly apartment,1296.0,8,2.0,4.0,4.0,0.0,500.0,6,300.0,2,1125,6,108,Sagene,5,100.0,10.0,10.0,10.0,10.0,59.938309999999994,10.77416,10.0,Real Bed,Entire home/apt,moderate,Apartment
1689,9638259,Central & Comfortable 2 Bedroom Apt,752.0,2,1.0,1.0,1.0,0.0,150.0,1,0.0,2,5,1,18,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.93585,10.7545,10.0,Real Bed,Entire home/apt,flexible,Apartment
1690,9641421,Cozy loft - 10min walk from Central Station,380.0,2,1.0,1.0,1.0,0.0,200.0,1,140.0,3,31,1,217,Gamle Oslo,15,99.0,10.0,10.0,10.0,9.0,59.91375,10.76822,10.0,Real Bed,Private room,strict_14_with_grace_period,Loft
1691,9645874,Perfect located apartment,847.0,2,1.0,1.0,1.0,0.0,400.0,1,0.0,2,1125,1,364,Majorstuen,20,93.0,9.0,10.0,10.0,10.0,59.91945,10.73029,9.0,Real Bed,Entire home/apt,flexible,Apartment
1692,9646613,Amazing house close to the nature,752.0,3,1.0,1.0,2.0,0.0,100.0,1,100.0,1,1125,1,365,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.968180000000004,10.65392,10.0,Real Bed,Private room,flexible,House
1693,9657359,Apartment for rent in Oslo,553.0,4,1.0,1.0,4.0,25000.0,350.0,1,300.0,1,29,1,0,Nordstrand,1,100.0,10.0,10.0,10.0,10.0,59.88207,10.79166,10.0,Real Bed,Entire home/apt,moderate,Apartment
1694,9665167,"Rosenhoff, Oslo",596.0,2,1.0,1.0,1.0,0.0,100.0,1,0.0,3,14,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.93076,10.77383,10.0,Real Bed,Entire home/apt,flexible,Apartment
1695,9679270,"Apartment - central, modern & quiet area",536.0,2,1.0,1.0,1.0,976.0,0.0,2,195.0,3,60,2,0,Bjerke,6,97.0,10.0,10.0,10.0,10.0,59.93289,10.801260000000001,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Condominium
1696,9681513,Cozy and sunny at Vålerenga,587.0,2,1.0,0.0,2.0,0.0,300.0,1,0.0,2,1125,1,1,Gamle Oslo,10,93.0,9.0,10.0,10.0,9.0,59.90829,10.79232,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1697,9686186,"Central and tranquil in Iladalen, cozy 2 room apt",700.0,1,1.0,1.0,2.0,1500.0,150.0,1,100.0,3,14,1,0,Sagene,42,93.0,9.0,9.0,9.0,10.0,59.93088,10.75376,9.0,Real Bed,Entire home/apt,moderate,Apartment
1698,9691478,1 bedroom 82 sqm central apartment,1123.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,0,St. Hanshaugen,0,100.0,10.0,10.0,10.0,10.0,59.9257,10.74269,10.0,Real Bed,Entire home/apt,flexible,Apartment
1699,9706178,"Central, charming, family-friendly",700.0,4,1.0,1.0,2.0,0.0,200.0,2,200.0,7,1125,2,0,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.907309999999995,10.774560000000001,10.0,Real Bed,Entire home/apt,flexible,Apartment
1700,9706481,Spacious 2br with high standards at Grünerløkka,752.0,4,1.0,2.0,2.0,0.0,350.0,3,400.0,5,1125,3,12,Grünerløkka,4,90.0,9.0,10.0,10.0,10.0,59.92017,10.7623,10.0,Real Bed,Entire home/apt,moderate,Apartment
1701,9709473,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,873.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Sentrum,0,100.0,10.0,10.0,10.0,10.0,59.9102,10.74708,10.0,Real Bed,Entire home/apt,flexible,Apartment
1702,9709500,Cozy apartment - great location!,596.0,4,1.0,1.0,1.0,2000.0,0.0,1,0.0,2,1125,1,89,Grünerløkka,7,100.0,10.0,10.0,10.0,10.0,59.92674,10.76035,10.0,Real Bed,Entire home/apt,moderate,Apartment
1703,9711084,Large family friendly Grünerløkka,1296.0,5,1.0,3.0,3.0,0.0,150.0,6,450.0,2,1125,6,0,Grünerløkka,3,100.0,10.0,10.0,10.0,9.0,59.92256,10.76773,10.0,Real Bed,Entire home/apt,flexible,Apartment
1704,9720207,"Classy apartment, centrally located",1814.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,3,1125,1,365,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92661,10.724639999999999,10.0,Real Bed,Entire home/apt,flexible,Apartment
1705,9724425,Centeral colorful apartment,553.0,4,1.0,1.0,3.0,0.0,0.0,1,0.0,1,1125,1,0,Gamle Oslo,1,80.0,8.0,6.0,6.0,10.0,59.92289,10.796,10.0,Real Bed,Entire home/apt,moderate,Apartment
1706,9725266,Private room,302.0,1,0.5,1.0,1.0,0.0,150.0,1,0.0,1,1125,1,16,Gamle Oslo,51,95.0,10.0,10.0,10.0,9.0,59.90466,10.78989,10.0,Real Bed,Private room,moderate,Apartment
1707,9728030,Modern apt. in the heart of Oslo,1002.0,2,1.0,1.0,1.0,1000.0,300.0,1,0.0,3,1125,1,77,Sentrum,204,99.0,10.0,10.0,10.0,10.0,59.910959999999996,10.746739999999999,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1708,9730568,rolig familie hjemme,847.0,4,1.0,3.0,4.0,900.0,299.0,3,299.0,1,1125,3,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.83,10.80485,10.0,Real Bed,Entire home/apt,flexible,Apartment
1709,9731643,3 rooms for rent in a lovely house!,346.0,1,1.5,1.0,1.0,0.0,98.0,2,195.0,1,1125,2,263,Grefsen,17,98.0,10.0,10.0,10.0,10.0,59.95528,10.79369,10.0,Real Bed,Private room,strict_14_with_grace_period,House
1710,9731827,3 rooms for rent in a lovely house!,346.0,1,1.5,1.0,1.0,0.0,98.0,2,195.0,1,1125,2,252,Grefsen,27,99.0,10.0,10.0,10.0,10.0,59.9545,10.79359,10.0,Real Bed,Private room,strict_14_with_grace_period,House
1711,9748315,Big and beautiful app w/parking,1097.0,7,2.0,3.0,3.0,0.0,0.0,1,0.0,1,1125,1,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.94251,10.77109,10.0,Real Bed,Entire home/apt,flexible,Apartment
1712,9752622,"Unique penthouse, great sea view",898.0,2,1.0,1.0,1.0,0.0,500.0,2,100.0,4,14,2,144,Majorstuen,3,100.0,10.0,10.0,10.0,10.0,59.92621,10.72743,10.0,Real Bed,Entire home/apt,moderate,Apartment
1713,9757972,Very nice apartment in the downtown with wifi,579.0,2,1.0,1.0,1.0,3000.0,200.0,1,350.0,2,14,1,15,Grünerløkka,43,96.0,10.0,10.0,10.0,10.0,59.91966,10.76249,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
1714,9783157,Central apartment in Oslo,596.0,2,1.0,1.0,1.0,1000.0,0.0,1,100.0,2,1125,1,0,Grünerløkka,11,98.0,10.0,10.0,10.0,10.0,59.921640000000004,10.76765,10.0,Real Bed,Entire home/apt,moderate,Apartment
1715,9789822,"Hyggelig, stor, praktisk og sentral",622.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.93309,10.78359,10.0,Real Bed,Entire home/apt,flexible,Apartment
1716,9801053,Bright and spacious 2br apartment at Grünerløkka,1201.0,4,1.0,2.0,4.0,0.0,450.0,4,250.0,4,60,4,139,Grünerløkka,14,100.0,10.0,10.0,10.0,10.0,59.924690000000005,10.76793,9.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
